lp.last_stop.arrival_time,lp.last_stop.departure_time,lp.last_stop.id,lp.last_stop.sequence,lp.next_stop.arrival_time,lp.next_stop.departure_time,lp.next_stop.id,lp.next_stop.sequence,lp.delay.actual,lp.delay.last_stop_arrival,lp.delay.last_stop_departure,lp.bearing,lp.is_canceled,lp.origin_timestamp,lp.shape_dist_traveled,lp.speed,lp.state_position,lp.tracking,pr.gtfs.route_id,pr.gtfs.route_short_name,pr.gtfs.route_type,pr.gtfs.trip_headsign,pr.gtfs.trip_id,pr.gtfs.trip_short_name,pr.vehicle_type.description_cs,pr.vehicle_type.description_en,pr.vehicle_type.id,pr.cis.line_id,pr.cis.trip_number,pr.agency_name,pr.origin_route_name,pr.sequence_id,pr.start_timestamp,pr.vehicle_registration_number,pr.wheelchair_accessible,pr.air_conditioned,coordinates
2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U289Z4P,22,2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U289Z4P,22,207,207,,278,,2023-01-27T15:18:27+01:00,11.3,,at_stop,True,L15,15,0,Kotlářka,15_4472_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",15,8,2023-01-27T14:39:00+01:00,9378,True,,['14.364' '50.06982']
2023-01-27T15:11:00+01:00,2023-01-27T15:11:00+01:00,U593Z1P,6,2023-01-27T15:12:00+01:00,2023-01-27T15:12:00+01:00,U703Z1P,7,535,535,,182,,2023-01-27T15:19:55+01:00,2.348,,at_stop,True,L17,17,0,Sídliště Modřany,17_15372_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",17,15,2023-01-27T15:04:00+01:00,9133,True,,['14.41767' '50.09215']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U906Z4P,28,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U126Z3P,29,185,138,185,356,,2023-01-27T15:20:05+01:00,13.639,,on_track,True,L8,8,0,Nádraží Podbaba,8_4611_221123,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,9,2023-01-27T14:37:00+01:00,9285,True,,['14.39464' '50.10766']
2023-01-27T15:14:00+01:00,2023-01-27T15:14:00+01:00,U476Z1P,21,2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U190Z1P,22,276,229,276,270,,2023-01-27T15:18:36+01:00,8.672,,on_track,True,L22,22,0,Bílá Hora,22_9344_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,6,2023-01-27T14:50:00+01:00,8358,False,,['14.436' '50.07501']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U354Z2P,22,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U301Z2P,23,18,-28,18,120,,2023-01-27T15:19:18+01:00,10.846,,on_track,True,L22,22,0,Nádraží Hostivař,22_8801_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,14,2023-01-27T14:44:00+01:00,9311,True,,['14.44149' '50.07307']
2023-01-27T15:13:00+01:00,2023-01-27T15:13:00+01:00,U553Z2P,23,2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U458Z2P,24,404,356,,162,,2023-01-27T15:18:56+01:00,11.154,,at_stop,True,L20,20,0,Sídliště Barrandov,20_4943_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",20,11,2023-01-27T14:40:00+01:00,9404,True,,['14.40705' '50.0674']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U612Z2P,38,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U612Z2P,38,-44,-44,,276,,2023-01-27T15:19:16+01:00,17.044,,at_stop,True,L10,10,0,Sídliště Řepy,10_4731_220901,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",10,6,2023-01-27T14:25:00+01:00,9413,True,,['14.29843' '50.06534']
2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U40Z2P,38,2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U157Z2P,39,291,291,,261,,2023-01-27T15:19:51+01:00,17.457,,at_stop,True,L26,26,0,Divoká Šárka,26_4344_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,3,2023-01-27T14:24:00+01:00,9304,True,,['14.37118' '50.09914']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U172Z2P,26,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U339Z2P,27,102,93,,99,,2023-01-27T15:19:33+01:00,12.499,,at_stop,True,L9,9,0,Spojovací,9_6989_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",9,14,2023-01-27T14:43:00+01:00,8234,False,,['14.44451' '50.08505']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U348Z1P,10,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U1075Z1P,11,44,44,,281,,2023-01-27T15:19:44+01:00,3.932,,at_stop,True,L25,25,0,Bílá Hora,25_4661_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",25,3,2023-01-27T15:09:00+01:00,9320,True,,['14.49403' '50.10293']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U331Z1P,17,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U365Z1P,18,29,-10,29,268,,2023-01-27T15:17:29+01:00,6.792,,on_track,True,L14,14,0,Spořilov,14_10561_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,11,2023-01-27T14:58:00+01:00,8496,False,,['14.46488' '50.10345']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U42Z2P,32,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U876Z2P,33,-9,-9,,144,,2023-01-27T15:19:51+01:00,13.153,,at_stop,True,L14,14,0,Spořilov,14_10557_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,9,2023-01-27T14:38:00+01:00,9226,True,,['14.41861' '50.07155']
2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U541Z4P,27,2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U541Z4P,27,151,151,,238,,2023-01-27T15:18:31+01:00,14.612,,at_stop,True,L2,2,0,Sídliště Petřiny,2_3870_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",91,53,2023-01-27T14:33:00+01:00,8525,False,,['14.33992' '50.08683']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U303Z2P,13,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U110Z2P,14,-7,-7,,201,,2023-01-27T15:19:53+01:00,7.045,,at_stop,True,L21,21,0,Sídliště Modřany,21_4282_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",21,1,2023-01-27T15:01:00+01:00,8382,False,,['14.41837' '50.05504']
2023-01-27T15:12:00+01:00,2023-01-27T15:12:00+01:00,U360Z2P,31,2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U20Z2P,32,469,469,,342,,2023-01-27T15:19:49+01:00,13.082,,at_stop,True,L22,22,0,Bílá Hora,22_7060_221205,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,4,2023-01-27T14:30:00+01:00,9277,True,,['14.41006' '50.09069']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U580Z2P,30,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U567Z2P,31,34,23,,255,,2023-01-27T15:19:23+01:00,12.821,,at_stop,True,L10,10,0,Sídliště Řepy,10_4744_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",10,7,2023-01-27T14:35:00+01:00,8233,False,,['14.35476' '50.06868']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U692Z1P,6,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U324Z1P,7,51,39,,90,,2023-01-27T15:18:39+01:00,3.454,,at_stop,True,L8,8,0,Starý Hloubětín,8_5250_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,7,2023-01-27T15:10:00+01:00,9429,True,,['14.41779' '50.09916']
2023-01-27T15:12:00+01:00,2023-01-27T15:12:00+01:00,U459Z2P,32,2023-01-27T15:14:00+01:00,2023-01-27T15:14:00+01:00,U618Z2P,33,425,394,425,133,,2023-01-27T15:19:05+01:00,15.1,,on_track,True,L22,22,0,Nádraží Hostivař,22_12848_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,12,2023-01-27T14:24:00+01:00,9337,True,,['14.4932' '50.068']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U583Z1P,16,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U878Z1P,17,96,52,96,0,,2023-01-27T15:18:36+01:00,9.188,,on_track,True,L17,17,0,Výstaviště,17_15285_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",12,29,2023-01-27T14:58:00+01:00,9391,True,,['14.41936' '50.05989']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U4Z2P,20,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U1040Z4P,21,40,40,,188,,2023-01-27T15:18:40+01:00,9.71,,at_stop,True,L20,20,0,Sídliště Barrandov,20_5186_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",20,12,2023-01-27T14:50:00+01:00,9295,True,,['14.40414' '50.07598']
2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U221Z1P,14,2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U483Z1P,15,219,219,,195,,2023-01-27T15:18:39+01:00,7.235,,at_stop,True,L2,2,0,Nádraží Braník,2_29_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",2,5,2023-01-27T14:55:00+01:00,8394,False,,['14.41359' '50.0847']
2023-01-27T15:12:00+01:00,2023-01-27T15:12:00+01:00,U868Z2P,44,2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U85Z2P,45,431,399,431,260,,2023-01-27T15:19:11+01:00,20.321,,on_track,True,L26,26,0,Divoká Šárka,26_4339_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,2,2023-01-27T14:14:00+01:00,8151,False,,['14.33147' '50.09316']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U163Z2P,27,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U592Z2P,28,158,100,158,252,,2023-01-27T15:19:38+01:00,11.349,,on_track,True,L1,1,0,Sídliště Petřiny,1_6767_230123,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",1,7,2023-01-27T14:45:00+01:00,9139,True,,['14.40385' '50.09721']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U484Z1P,24,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U997Z1P,25,83,83,,228,,2023-01-27T15:19:23+01:00,9.312,,at_stop,True,L24,24,0,Náměstí Bratří Synků,24_2533_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",24,4,2023-01-27T14:50:00+01:00,9268,True,,['14.42334' '50.08004']
2023-01-27T15:12:00+01:00,2023-01-27T15:12:00+01:00,U360Z2P,18,2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U187Z2P,19,363,335,372,266,,2023-01-27T15:18:52+01:00,9.416,,on_track,True,L12,12,0,Výstaviště,12_7912_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",17,18,2023-01-27T14:47:00+01:00,9274,True,,['14.40855' '50.0929']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U553Z1P,12,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U1040Z5P,13,142,112,,342,,2023-01-27T15:19:52+01:00,6.677,,at_stop,True,L5,5,0,Vozovna Žižkov,5_5490_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",5,2,2023-01-27T15:03:00+01:00,9061,True,,['14.40911' '50.06302']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U34Z1P,3,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U469Z1P,4,50,-10,,162,,2023-01-27T15:19:50+01:00,0.741,,at_stop,True,L5,5,0,Holyně,5_6179_221216,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",5,9,2023-01-27T15:17:00+01:00,9055,True,,['14.46831' '50.08955']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U586Z1P,10,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U516Z1P,11,32,32,,254,,2023-01-27T15:19:32+01:00,3.345,,at_stop,True,L9,9,0,Sídliště Řepy,9_7085_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",9,6,2023-01-27T15:09:00+01:00,8522,False,,['14.46537' '50.08353']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U612Z12P,38,2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U612Z12P,38,87,87,,276,,2023-01-27T15:18:27+01:00,17.381,,at_stop,True,L9,9,0,Sídliště Řepy,9_4938_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",9,23,2023-01-27T14:24:00+01:00,9415,True,,['14.29843' '50.06534']
2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U135Z1P,3,2023-01-27T15:21:00+01:00,2023-01-27T15:21:00+01:00,U242Z1P,4,4,-12,,257,,2023-01-27T15:19:48+01:00,0.769,,at_stop,True,L14,14,0,Spořilov,14_10506_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,13,2023-01-27T15:18:00+01:00,8184,False,,['14.53754' '50.10622']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U559Z1P,6,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U152Z1P,7,55,42,,350,,2023-01-27T15:18:42+01:00,3.086,,at_stop,True,L14,14,0,Lehovec,14_10434_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,4,2023-01-27T15:11:00+01:00,9202,True,,['14.45022' '50.05786']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U779Z1P,13,2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U471Z1P,14,105,105,,219,,2023-01-27T15:18:45+01:00,4.742,,at_stop,True,L1,1,0,Sídliště Petřiny,1_6780_230123,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",1,9,2023-01-27T15:05:00+01:00,8490,False,,['14.47556' '50.11232']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U49Z5P,7,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U147Z5P,8,56,39,,104,,2023-01-27T15:19:39+01:00,2.692,,at_stop,True,L5,5,0,Vozovna Žižkov,5_6234_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",5,3,2023-01-27T15:13:00+01:00,9083,True,,['14.38804' '50.03651']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U584Z2P,37,2023-01-27T15:20:20+01:00,2023-01-27T15:20:20+01:00,U2781Z2P,38,69,52,,116,,2023-01-27T15:19:52+01:00,17.631,,at_stop,True,L26,26,0,Nádraží Hostivař,26_6680_221216,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,12,2023-01-27T14:25:00+01:00,9313,True,,['14.50161' '50.06549']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U691Z2P,25,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U775Z2P,26,81,81,,82,,2023-01-27T15:19:21+01:00,12.9,,at_stop,True,L8,8,0,Starý Hloubětín,8_4741_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,4,2023-01-27T14:40:00+01:00,8563,False,,['14.51354' '50.10291']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U183Z1P,3,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U550Z1P,4,64,47,,266,,2023-01-27T15:19:47+01:00,1.455,,at_stop,True,L11,11,0,Olšanské hřbitovy,11_4779_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",11,5,2023-01-27T15:16:00+01:00,9233,True,,['14.46933' '50.05693']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U529Z5P,10,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U529Z1P,11,76,54,,238,,2023-01-27T15:18:54+01:00,4.046,,at_stop,True,L8,8,0,Nádraží Podbaba,8_5381_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,12,2023-01-27T15:07:00+01:00,9445,True,,['14.47672' '50.10456']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U655Z2P,22,2023-01-27T15:22:00+01:00,2023-01-27T15:22:00+01:00,U529Z4P,23,26,-6,26,61,,2023-01-27T15:19:26+01:00,10.401,,on_track,True,L3,3,0,Kobylisy,3_2989_221216,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",3,2,2023-01-27T14:47:00+01:00,9238,True,,['14.46591' '50.0981']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U480Z4P,20,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U32Z2P,21,59,22,59,358,,2023-01-27T15:19:59+01:00,8.514,,on_track,True,L14,14,0,Lehovec,14_10416_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,2,2023-01-27T14:51:00+01:00,8488,False,,['14.43259' '50.08812']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U208Z1P,19,2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U483Z5P,20,149,114,149,9,,2023-01-27T15:19:29+01:00,11.104,,on_track,True,L17,17,0,Vozovna Kobylisy,17_15271_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",12,12,2023-01-27T14:53:00+01:00,9357,True,,['14.41416' '50.07625']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U32Z1P,24,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U480Z3P,25,105,65,105,246,,2023-01-27T15:19:45+01:00,10.376,,on_track,True,L14,14,0,Spořilov,14_10559_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,10,2023-01-27T14:48:00+01:00,9410,True,,['14.43547' '50.09017']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U354Z1P,15,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U476Z1P,16,122,105,122,303,,2023-01-27T15:19:02+01:00,5.716,,on_track,True,L22,22,0,Vypich,22_9356_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,23,2023-01-27T15:01:00+01:00,9302,True,,['14.44068' '50.07351']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U237Z2P,24,2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U739Z2P,25,206,165,,187,,2023-01-27T15:19:45+01:00,10.391,,at_stop,True,L6,6,0,Kubánské náměstí,6_10833_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,7,2023-01-27T14:42:00+01:00,9276,True,,['14.41941' '50.07701']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U115Z3P,12,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U532Z1P,13,15,-9,,272,,2023-01-27T15:17:51+01:00,5.28,,at_stop,True,L6,6,0,Kubánské náměstí,6_11060_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,9,2023-01-27T15:02:00+01:00,8390,False,,['14.44084' '50.10814']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U850Z2P,15,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U209Z2P,16,125,125,,101,,2023-01-27T15:19:05+01:00,6.821,,at_stop,True,L11,11,0,Olšanské hřbitovy,11_4735_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",11,3,2023-01-27T14:56:00+01:00,8310,False,,['14.44091' '50.07719']
2023-01-27T15:15:00+01:00,2023-01-27T15:15:00+01:00,U463Z2P,15,2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U508Z2P,16,250,250,,94,,2023-01-27T15:19:10+01:00,6.451,,at_stop,True,L7,7,0,Depo Hostivař,7_8936_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",7,4,2023-01-27T14:54:00+01:00,9376,True,,['14.44763' '50.06606']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U449Z1P,11,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U387Z1P,12,33,-3,33,34,,2023-01-27T15:19:33+01:00,5.505,,on_track,True,L17,17,0,Výstaviště,17_15496_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",17,30,2023-01-27T15:08:00+01:00,9247,True,,['14.40541' '50.02925']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U138Z2P,16,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U361Z2P,17,65,65,,357,,2023-01-27T15:19:05+01:00,8.094,,at_stop,True,L12,12,0,Výstaviště,12_7920_230116,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",17,19,2023-01-27T14:57:00+01:00,9232,True,,['14.4044' '50.08409']
2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U474Z8P,33,2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U474Z2P,34,189,154,189,68,,2023-01-27T15:19:09+01:00,15.398,,on_track,True,L6,6,0,Vysočanská,6_6140_221216,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",6,12,2023-01-27T14:24:00+01:00,9260,True,,['14.49909' '50.11013']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U539Z2P,15,2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U483Z2P,16,141,100,141,345,,2023-01-27T15:19:21+01:00,5.648,,on_track,True,L18,18,0,Nádraží Podbaba,18_6861_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",18,4,2023-01-27T14:57:00+01:00,9212,True,,['14.4195' '50.08169']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U595Z2P,20,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U81Z2P,21,156,139,,93,,2023-01-27T15:19:19+01:00,9.805,,at_stop,True,L25,25,0,Lehovec,25_4725_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",25,8,2023-01-27T14:49:00+01:00,9323,True,,['14.44346' '50.09832']
2023-01-27T15:16:00+01:00,2023-01-27T15:16:00+01:00,U20Z1P,11,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U360Z1P,12,133,79,109,213,,2023-01-27T15:19:13+01:00,5.242,,on_track,True,L22,22,0,Nádraží Hostivař,22_12516_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",22,16,2023-01-27T15:04:00+01:00,8262,True,,['14.40946' '50.09397']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U848Z2P,13,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U1108Z1P,14,83,83,,338,,2023-01-27T15:19:23+01:00,5.168,,at_stop,True,L26,26,0,Divoká Šárka,26_5127_230103,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,7,2023-01-27T15:04:00+01:00,8553,False,,['14.48995' '50.07519']
2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U775Z1P,3,2023-01-27T15:20:00+01:00,2023-01-27T15:20:00+01:00,U691Z1P,4,34,19,,261,,2023-01-27T15:19:19+01:00,0.829,,at_stop,True,L8,8,0,Nádraží Podbaba,8_5314_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",8,1,2023-01-27T15:17:00+01:00,8519,False,,['14.51973' '50.10356']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U873Z1P,9,2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U1052Z1P,10,116,103,,272,,2023-01-27T15:18:43+01:00,3.349,,at_stop,True,L14,14,0,Spořilov,14_10498_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",14,12,2023-01-27T15:08:00+01:00,9263,True,,['14.50999' '50.1106']
2023-01-27T15:18:00+01:00,2023-01-27T15:18:00+01:00,U717Z1P,17,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U439Z1P,18,75,0,,136,,2023-01-27T15:19:15+01:00,8.469,,at_stop,True,L26,26,0,Nádraží Hostivař,26_6862_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",26,15,2023-01-27T14:55:00+01:00,8268,True,,['14.43237' '50.0992']
2023-01-27T15:17:00+01:00,2023-01-27T15:17:00+01:00,U480Z3P,18,2023-01-27T15:19:00+01:00,2023-01-27T15:19:00+01:00,U203Z1P,19,131,89,131,188,,2023-01-27T15:19:11+01:00,7.358,,on_track,True,L3,3,0,Sídliště Modřany,3_5343_221227,,tramvaj,tram,2,,,"{'real': 'DP PRAHA', 'scheduled': 'DP PRAHA'}",3,11,2023-01-27T14:56:00+01:00,9128,True,,['14.43257' '50.08763']
