lp.last_stop.arrival_time,lp.last_stop.departure_time,lp.last_stop.id,lp.last_stop.sequence,lp.next_stop.arrival_time,lp.next_stop.departure_time,lp.next_stop.id,lp.next_stop.sequence,lp.delay.actual,lp.delay.last_stop_arrival,lp.delay.last_stop_departure,lp.bearing,lp.is_canceled,lp.origin_timestamp,lp.shape_dist_traveled,lp.speed,lp.state_position,lp.tracking,pr.gtfs.route_id,pr.gtfs.route_short_name,pr.gtfs.route_type,pr.gtfs.trip_headsign,pr.gtfs.trip_id,pr.gtfs.trip_short_name,pr.vehicle_type.description_cs,pr.vehicle_type.description_en,pr.vehicle_type.id,pr.cis.line_id,pr.cis.trip_number,pr.agency_name,pr.origin_route_name,pr.sequence_id,pr.start_timestamp,pr.vehicle_registration_number,pr.wheelchair_accessible,pr.air_conditioned,coordinates
2023-01-28T12:28:00+01:00,2023-01-28T12:28:00+01:00,U1381Z11P,2,2023-01-28T12:28:00+01:00,2023-01-28T12:28:00+01:00,U1381Z11P,2,-23,,,223,False,2023-01-28T12:27:37+01:00,0.163,0,at_stop,True,L1801,P1,4,Sedlec,1801_103_220928,,loď,boat,12,199691,4026,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:26:00+01:00,309,True,,['14.38996' '50.13413']
2023-01-28T12:28:00+01:00,2023-01-28T12:28:00+01:00,U506Z11P,1,2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U582Z11P,2,90,,90,99,False,2023-01-28T12:29:30+01:00,0,0,at_stop,True,L1802,P2,4,Podhoří,1802_298_220928,,loď,boat,12,199692,4057,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:28:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,-150,,,281,False,2023-01-28T12:29:30+01:00,0.168,0,at_stop,True,L1802,P2,4,V Podbabě,1802_299_220928,,loď,boat,12,199692,4060,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:30:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,-22,,,42,False,2023-01-28T12:29:38+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39197' '50.13427']
2023-01-28T12:28:00+01:00,2023-01-28T12:28:00+01:00,U506Z11P,1,2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U582Z11P,2,90,,90,99,False,2023-01-28T12:29:30+01:00,0,0,at_stop,True,L1802,P2,4,Podhoří,1802_298_220928,,loď,boat,12,199692,4057,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:28:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,-150,,,281,False,2023-01-28T12:29:30+01:00,0.168,0,at_stop,True,L1802,P2,4,V Podbabě,1802_299_220928,,loď,boat,12,199692,4060,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:30:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,-22,,,42,False,2023-01-28T12:29:38+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39197' '50.13427']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,97,,97,42,False,2023-01-28T12:31:37+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39221' '50.1342']
2023-01-28T12:28:00+01:00,2023-01-28T12:28:00+01:00,U506Z11P,1,2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U582Z11P,2,90,,90,99,False,2023-01-28T12:29:30+01:00,0,0,at_stop,True,L1802,P2,4,Podhoří,1802_298_220928,,loď,boat,12,199692,4057,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:28:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,-150,,,281,False,2023-01-28T12:29:30+01:00,0.168,0,at_stop,True,L1802,P2,4,V Podbabě,1802_299_220928,,loď,boat,12,199692,4060,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:30:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,97,,97,42,False,2023-01-28T12:31:37+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39221' '50.1342']
2023-01-28T12:28:00+01:00,2023-01-28T12:28:00+01:00,U506Z11P,1,2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U582Z11P,2,90,,90,99,False,2023-01-28T12:29:30+01:00,0,0,at_stop,True,L1802,P2,4,Podhoří,1802_298_220928,,loď,boat,12,199692,4057,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:28:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U506Z11P,2,-150,,,281,False,2023-01-28T12:29:30+01:00,0.168,0,at_stop,True,L1802,P2,4,V Podbabě,1802_299_220928,,loď,boat,12,199692,4060,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:30:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,204,,204,42,False,2023-01-28T12:33:24+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39169' '50.13421']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,204,,204,42,False,2023-01-28T12:33:24+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39169' '50.13421']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,204,,204,42,False,2023-01-28T12:33:24+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39169' '50.13421']
2023-01-28T12:30:00+01:00,2023-01-28T12:30:00+01:00,U1381Z11P,1,2023-01-28T12:32:00+01:00,2023-01-28T12:32:00+01:00,U607Z11P,2,204,,204,42,False,2023-01-28T12:33:24+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_42_201230,,loď,boat,12,199691,4025,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T12:30:00+01:00,309,True,,['14.39169' '50.13421']
2023-01-28T12:43:00+01:00,2023-01-28T12:43:00+01:00,U506Z11P,1,2023-01-28T12:45:00+01:00,2023-01-28T12:45:00+01:00,U582Z11P,2,-210,,,99,False,2023-01-28T12:39:30+01:00,0,0,at_stop,True,L1802,P2,4,Podhoří,1802_300_220928,,loď,boat,12,199692,4059,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:43:00+01:00,306,True,,['14.39534' '50.12265']
2023-01-28T13:00:00+01:00,2023-01-28T13:00:00+01:00,U1381Z11P,1,2023-01-28T13:02:00+01:00,2023-01-28T13:02:00+01:00,U607Z11P,2,-63,,,42,False,2023-01-28T12:58:57+01:00,0,0,at_stop,True,L1801,P1,4,Zámky,1801_44_201230,,loď,boat,12,199691,4027,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1801,1,2023-01-28T13:00:00+01:00,309,True,,['14.39204' '50.1343']
2023-01-28T12:58:00+01:00,2023-01-28T12:58:00+01:00,U506Z11P,1,2023-01-28T13:00:00+01:00,2023-01-28T13:00:00+01:00,U582Z11P,2,90,,90,99,False,2023-01-28T12:59:30+01:00,0,0,at_stop,True,L1802,P2,4,Podhoří,1802_302_220928,,loď,boat,12,199692,4061,"{'real': 'PRAŽSKÉ BENÁTKY', 'scheduled': 'PRAŽSKÉ BENÁTKY'}",1802,2,2023-01-28T12:58:00+01:00,306,True,,['14.39506' '50.12256']
